timestamp,elapsed_s,cpu_usec,cpu_percent,mem_bytes,mem_mb
2026-07-02T10:43:15.983420+00:00,3080,91530388,1.82,87310336,83.27
2026-07-02T10:43:25.984189+00:00,3090,91641367,1.11,87158784,83.12
2026-07-02T10:43:35.985012+00:00,3100,91850387,2.09,87113728,83.08
2026-07-02T10:43:45.985775+00:00,3110,92032271,1.82,87408640,83.36
2026-07-02T10:43:55.986566+00:00,3120,92206222,1.74,87363584,83.32
2026-07-02T10:44:05.987355+00:00,3130,92383033,1.77,87052288,83.02
2026-07-02T10:44:15.988097+00:00,3140,92564853,1.82,87564288,83.51
2026-07-02T10:44:25.988897+00:00,3150,92689873,1.25,87126016,83.09
2026-07-02T10:44:35.989682+00:00,3160,92868992,1.79,87224320,83.18
2026-07-02T10:44:45.990456+00:00,3170,93048073,1.79,87187456,83.15
2026-07-02T10:44:55.991245+00:00,3180,93235509,1.87,86913024,82.89
2026-07-02T10:45:05.992017+00:00,3190,93417776,1.82,86925312,82.90
2026-07-02T10:45:15.992821+00:00,3200,93588532,1.71,87220224,83.18
2026-07-02T10:45:25.993611+00:00,3210,93708542,1.20,87396352,83.35
2026-07-02T10:45:35.994429+00:00,3220,93876767,1.68,87298048,83.25
2026-07-02T10:45:45.995226+00:00,3230,94053164,1.76,86867968,82.84
2026-07-02T10:45:55.995779+00:00,3240,94173673,1.21,87019520,82.99
2026-07-02T10:46:05.996495+00:00,3250,94412181,2.39,87187456,83.15
2026-07-02T10:46:15.997312+00:00,3260,94598713,1.87,86994944,82.96
2026-07-02T10:46:25.998066+00:00,3270,94720363,1.22,87056384,83.02
2026-07-02T10:46:35.998741+00:00,3280,94891793,1.71,87490560,83.44
2026-07-02T10:46:45.999471+00:00,3290,95062386,1.71,87130112,83.09
2026-07-02T10:46:56.000273+00:00,3300,95183436,1.21,87318528,83.27
2026-07-02T10:47:06.001065+00:00,3310,95454586,2.71,87142400,83.11
2026-07-02T10:47:16.001876+00:00,3320,95633223,1.79,87322624,83.28
2026-07-02T10:47:26.002663+00:00,3330,95765953,1.33,87244800,83.20
2026-07-02T10:47:36.003458+00:00,3340,95950826,1.85,87318528,83.27
2026-07-02T10:47:46.004256+00:00,3350,96124190,1.73,87687168,83.62
2026-07-02T10:47:56.004993+00:00,3360,96246734,1.23,87695360,83.63
2026-07-02T10:48:06.005817+00:00,3370,96526646,2.80,87187456,83.15
2026-07-02T10:48:16.006599+00:00,3380,96747352,2.21,87416832,83.37
2026-07-02T10:48:26.007386+00:00,3390,96872824,1.25,87330816,83.29
2026-07-02T10:48:36.008162+00:00,3400,97059831,1.87,87584768,83.53
2026-07-02T10:48:46.008921+00:00,3410,97234592,1.75,87666688,83.61
